Start	Ende	Type	Property	Counter:long
955	891	EIGHT	Property	22600
891	959	SEVEN	Property	22601
891	913	SIX	Property	22602
891	987	FIVE	Property	22603
919	891	FOUR	Property	22604
891	922	THREE	Property	22605
891	944	TWO	Property	22606
961	891	ONE	Property	22607
891	910	TEN	Property	22608
962	891	NINE	Property	22609
891	897	EIGHT	Property	22610
963	891	SEVEN	Property	22611
928	891	SIX	Property	22612
939	891	FIVE	Property	22613
891	982	FOUR	Property	22614
891	931	THREE	Property	22615
998	891	TWO	Property	22616
891	956	ONE	Property	22617
928	892	EIGHT	Property	22618
892	968	SEVEN	Property	22619
892	914	SIX	Property	22620
892	979	FIVE	Property	22621
990	892	FOUR	Property	22622
917	892	THREE	Property	22623
919	892	TWO	Property	22624
946	892	ONE	Property	22625
995	892	TEN	Property	22626
932	892	NINE	Property	22627
922	892	EIGHT	Property	22628
903	892	SEVEN	Property	22629
892	898	SIX	Property	22630
892	940	FIVE	Property	22631
892	918	FOUR	Property	22632
964	892	THREE	Property	22633
892	984	TWO	Property	22634
892	969	ONE	Property	22635
905	892	TEN	Property	22636
892	997	NINE	Property	22637
892	897	EIGHT	Property	22638
962	892	SEVEN	Property	22639
892	933	SIX	Property	22640
967	892	FIVE	Property	22641
994	892	FOUR	Property	22642
991	892	THREE	Property	22643
892	987	TWO	Property	22644
893	892	ONE	Property	22645
918	893	FOUR	Property	22646
893	893	THREE	Property	22647
910	893	TWO	Property	22648
912	893	ONE	Property	22649
896	893	TEN	Property	22650
893	970	NINE	Property	22651
955	893	EIGHT	Property	22652
893	967	SEVEN	Property	22653
967	893	SIX	Property	22654
893	909	FIVE	Property	22655
893	993	FOUR	Property	22656
893	966	THREE	Property	22657
999	893	TWO	Property	22658
925	893	ONE	Property	22659
916	893	TEN	Property	22660
893	965	NINE	Property	22661
893	920	EIGHT	Property	22662
917	893	SEVEN	Property	22663
898	893	SIX	Property	22664
973	893	FIVE	Property	22665
967	893	FOUR	Property	22666
893	916	THREE	Property	22667
893	934	TWO	Property	22668
937	893	ONE	Property	22669
894	922	SEVEN	Property	22670
924	894	SIX	Property	22671
894	959	FIVE	Property	22672
894	930	FOUR	Property	22673
947	894	THREE	Property	22674
894	929	TWO	Property	22675
900	894	ONE	Property	22676
921	894	TEN	Property	22677
948	894	NINE	Property	22678
894	991	EIGHT	Property	22679
894	943	SEVEN	Property	22680
894	969	SIX	Property	22681
894	940	FIVE	Property	22682
894	980	FOUR	Property	22683
894	997	THREE	Property	22684
894	935	TWO	Property	22685
981	894	ONE	Property	22686
895	940	EIGHT	Property	22687
963	895	SEVEN	Property	22688
895	943	SIX	Property	22689
895	955	FIVE	Property	22690
895	999	FOUR	Property	22691
978	895	THREE	Property	22692
998	895	TWO	Property	22693
895	907	ONE	Property	22694
895	965	TEN	Property	22695
994	895	NINE	Property	22696
925	895	EIGHT	Property	22697
959	895	SEVEN	Property	22698
895	987	SIX	Property	22699
936	895	FIVE	Property	22700
895	902	FOUR	Property	22701
900	895	THREE	Property	22702
943	895	TWO	Property	22703
956	895	ONE	Property	22704
895	915	TEN	Property	22705
895	922	NINE	Property	22706
895	902	EIGHT	Property	22707
959	895	SEVEN	Property	22708
895	982	SIX	Property	22709
895	918	FIVE	Property	22710
895	895	FOUR	Property	22711
895	971	THREE	Property	22712
955	895	TWO	Property	22713
895	903	ONE	Property	22714
895	970	TEN	Property	22715
905	895	NINE	Property	22716
915	895	EIGHT	Property	22717
965	895	SEVEN	Property	22718
898	895	SIX	Property	22719
895	942	FIVE	Property	22720
895	901	FOUR	Property	22721
947	895	THREE	Property	22722
895	916	TWO	Property	22723
895	927	ONE	Property	22724
979	896	TEN	Property	22725
958	896	NINE	Property	22726
896	979	EIGHT	Property	22727
945	896	SEVEN	Property	22728
896	987	SIX	Property	22729
896	992	FIVE	Property	22730
988	896	FOUR	Property	22731
913	896	THREE	Property	22732
992	896	TWO	Property	22733
969	896	ONE	Property	22734
896	976	TEN	Property	22735
982	896	NINE	Property	22736
896	907	EIGHT	Property	22737
976	896	SEVEN	Property	22738
904	896	SIX	Property	22739
897	896	FIVE	Property	22740
913	896	FOUR	Property	22741
973	896	THREE	Property	22742
896	924	TWO	Property	22743
944	896	ONE	Property	22744
911	896	TEN	Property	22745
896	899	NINE	Property	22746
896	942	EIGHT	Property	22747
896	971	SEVEN	Property	22748
896	948	SIX	Property	22749
950	896	FIVE	Property	22750
980	896	FOUR	Property	22751
896	938	THREE	Property	22752
915	896	TWO	Property	22753
896	924	ONE	Property	22754
973	896	TEN	Property	22755
954	896	NINE	Property	22756
896	960	EIGHT	Property	22757
974	896	SEVEN	Property	22758
896	896	SIX	Property	22759
943	896	FIVE	Property	22760
896	960	FOUR	Property	22761
933	896	THREE	Property	22762
962	896	TWO	Property	22763
896	905	ONE	Property	22764
931	896	TEN	Property	22765
896	943	NINE	Property	22766
896	950	EIGHT	Property	22767
897	896	SEVEN	Property	22768
896	987	SIX	Property	22769
896	953	FIVE	Property	22770
980	896	FOUR	Property	22771
896	962	THREE	Property	22772
896	996	TWO	Property	22773
907	896	ONE	Property	22774
997	897	NINE	Property	22775
911	897	EIGHT	Property	22776
995	897	SEVEN	Property	22777
897	973	SIX	Property	22778
897	937	FIVE	Property	22779
897	940	FOUR	Property	22780
897	930	THREE	Property	22781
897	948	TWO	Property	22782
897	911	ONE	Property	22783
983	897	TEN	Property	22784
959	897	NINE	Property	22785
935	897	EIGHT	Property	22786
897	936	SEVEN	Property	22787
897	984	SIX	Property	22788
897	923	FIVE	Property	22789
932	897	FOUR	Property	22790
915	897	THREE	Property	22791
897	905	TWO	Property	22792
992	897	ONE	Property	22793
898	933	NINE	Property	22794
898	902	EIGHT	Property	22795
898	939	SEVEN	Property	22796
898	990	SIX	Property	22797
898	921	FIVE	Property	22798
898	941	FOUR	Property	22799
942	898	THREE	Property	22800
907	898	TWO	Property	22801
898	939	ONE	Property	22802
898	977	TEN	Property	22803
898	944	NINE	Property	22804
999	898	EIGHT	Property	22805
913	898	SEVEN	Property	22806
959	898	SIX	Property	22807
898	913	FIVE	Property	22808
907	898	FOUR	Property	22809
898	910	THREE	Property	22810
898	993	TWO	Property	22811
944	898	ONE	Property	22812
993	899	FOUR	Property	22813
913	899	THREE	Property	22814
968	899	TWO	Property	22815
985	899	ONE	Property	22816
899	920	TEN	Property	22817
899	909	NINE	Property	22818
960	899	EIGHT	Property	22819
927	899	SEVEN	Property	22820
947	899	SIX	Property	22821
971	899	FIVE	Property	22822
899	935	FOUR	Property	22823
899	951	THREE	Property	22824
937	899	TWO	Property	22825
906	899	ONE	Property	22826
899	922	TEN	Property	22827
899	914	NINE	Property	22828
899	995	EIGHT	Property	22829
963	899	SEVEN	Property	22830
972	899	SIX	Property	22831
999	899	FIVE	Property	22832
899	902	FOUR	Property	22833
899	943	THREE	Property	22834
989	899	TWO	Property	22835
899	905	ONE	Property	22836
989	900	EIGHT	Property	22837
900	925	SEVEN	Property	22838
924	900	SIX	Property	22839
900	911	FIVE	Property	22840
900	937	FOUR	Property	22841
949	900	THREE	Property	22842
918	900	TWO	Property	22843
985	900	ONE	Property	22844
900	991	TEN	Property	22845
918	900	NINE	Property	22846
900	914	EIGHT	Property	22847
994	900	SEVEN	Property	22848
900	960	SIX	Property	22849
930	900	FIVE	Property	22850
919	900	FOUR	Property	22851
900	918	THREE	Property	22852
900	943	TWO	Property	22853
959	900	ONE	Property	22854
942	900	TEN	Property	22855
947	900	NINE	Property	22856
952	900	EIGHT	Property	22857
900	948	SEVEN	Property	22858
932	900	SIX	Property	22859
962	900	FIVE	Property	22860
900	955	FOUR	Property	22861
947	900	THREE	Property	22862
971	900	TWO	Property	22863
900	985	ONE	Property	22864
900	939	TEN	Property	22865
900	919	NINE	Property	22866
990	900	EIGHT	Property	22867
900	900	SEVEN	Property	22868
949	900	SIX	Property	22869
941	900	FIVE	Property	22870
900	999	FOUR	Property	22871
900	998	THREE	Property	22872
964	900	TWO	Property	22873
900	937	ONE	Property	22874
901	978	NINE	Property	22875
999	901	EIGHT	Property	22876
998	901	SEVEN	Property	22877
963	901	SIX	Property	22878
901	901	FIVE	Property	22879
980	901	FOUR	Property	22880
901	901	THREE	Property	22881
913	901	TWO	Property	22882
901	996	ONE	Property	22883
901	918	TEN	Property	22884
901	953	NINE	Property	22885
901	963	EIGHT	Property	22886
988	901	SEVEN	Property	22887
901	981	SIX	Property	22888
917	901	FIVE	Property	22889
901	939	FOUR	Property	22890
988	901	THREE	Property	22891
904	901	TWO	Property	22892
923	901	ONE	Property	22893
959	901	TEN	Property	22894
901	908	NINE	Property	22895
901	919	EIGHT	Property	22896
913	901	SEVEN	Property	22897
901	947	SIX	Property	22898
901	912	FIVE	Property	22899
911	901	FOUR	Property	22900
901	962	THREE	Property	22901
901	906	TWO	Property	22902
967	901	ONE	Property	22903
974	901	TEN	Property	22904
901	985	NINE	Property	22905
901	996	EIGHT	Property	22906
901	913	SEVEN	Property	22907
940	901	SIX	Property	22908
901	936	FIVE	Property	22909
901	950	FOUR	Property	22910
937	901	THREE	Property	22911
901	973	TWO	Property	22912
995	901	ONE	Property	22913
902	984	TWO	Property	22914
902	971	ONE	Property	22915
923	902	TEN	Property	22916
902	926	NINE	Property	22917
902	945	EIGHT	Property	22918
902	904	SEVEN	Property	22919
902	952	SIX	Property	22920
902	982	FIVE	Property	22921
904	902	FOUR	Property	22922
982	902	THREE	Property	22923
974	902	TWO	Property	22924
902	952	ONE	Property	22925
902	921	TEN	Property	22926
902	941	NINE	Property	22927
902	941	EIGHT	Property	22928
902	958	SEVEN	Property	22929
950	902	SIX	Property	22930
907	902	FIVE	Property	22931
940	902	FOUR	Property	22932
996	902	THREE	Property	22933
902	979	TWO	Property	22934
902	951	ONE	Property	22935
909	902	TEN	Property	22936
902	908	NINE	Property	22937
998	902	EIGHT	Property	22938
902	952	SEVEN	Property	22939
928	902	SIX	Property	22940
902	992	FIVE	Property	22941
980	902	FOUR	Property	22942
934	902	THREE	Property	22943
905	902	TWO	Property	22944
902	940	ONE	Property	22945
984	903	SIX	Property	22946
903	990	FIVE	Property	22947
927	903	FOUR	Property	22948
903	968	THREE	Property	22949
908	903	TWO	Property	22950
903	983	ONE	Property	22951
903	963	TEN	Property	22952
911	903	NINE	Property	22953
903	903	EIGHT	Property	22954
903	941	SEVEN	Property	22955
993	903	SIX	Property	22956
917	903	FIVE	Property	22957
903	943	FOUR	Property	22958
974	903	THREE	Property	22959
903	913	TWO	Property	22960
903	905	ONE	Property	22961
943	903	TEN	Property	22962
906	903	NINE	Property	22963
903	912	EIGHT	Property	22964
903	972	SEVEN	Property	22965
910	903	SIX	Property	22966
903	990	FIVE	Property	22967
903	940	FOUR	Property	22968
903	952	THREE	Property	22969
966	903	TWO	Property	22970
999	903	ONE	Property	22971
982	903	TEN	Property	22972
908	903	NINE	Property	22973
903	969	EIGHT	Property	22974
903	942	SEVEN	Property	22975
922	903	SIX	Property	22976
903	942	FIVE	Property	22977
916	903	FOUR	Property	22978
903	930	THREE	Property	22979
903	945	TWO	Property	22980
903	947	ONE	Property	22981
976	904	TEN	Property	22982
926	904	NINE	Property	22983
904	953	EIGHT	Property	22984
939	904	SEVEN	Property	22985
973	904	SIX	Property	22986
904	952	FIVE	Property	22987
904	979	FOUR	Property	22988
904	957	THREE	Property	22989
904	924	TWO	Property	22990
904	912	ONE	Property	22991
904	984	TEN	Property	22992
904	917	NINE	Property	22993
981	904	EIGHT	Property	22994
929	904	SEVEN	Property	22995
904	917	SIX	Property	22996
905	904	FIVE	Property	22997
938	904	FOUR	Property	22998
972	904	THREE	Property	22999
904	945	TWO	Property	23000
953	904	ONE	Property	23001
904	937	TEN	Property	23002
904	958	NINE	Property	23003
904	942	EIGHT	Property	23004
904	911	SEVEN	Property	23005
904	983	SIX	Property	23006
904	943	FIVE	Property	23007
904	904	FOUR	Property	23008
904	990	THREE	Property	23009
948	904	TWO	Property	23010
904	960	ONE	Property	23011
904	946	TEN	Property	23012
904	933	NINE	Property	23013
987	904	EIGHT	Property	23014
986	904	SEVEN	Property	23015
904	926	SIX	Property	23016
971	904	FIVE	Property	23017
904	960	FOUR	Property	23018
904	979	THREE	Property	23019
904	947	TWO	Property	23020
994	904	ONE	Property	23021
931	905	FIVE	Property	23022
905	988	FOUR	Property	23023
905	921	THREE	Property	23024
905	918	TWO	Property	23025
998	905	ONE	Property	23026
905	943	TEN	Property	23027
996	905	NINE	Property	23028
905	950	EIGHT	Property	23029
905	961	SEVEN	Property	23030
905	909	SIX	Property	23031
975	905	FIVE	Property	23032
905	905	FOUR	Property	23033
916	905	THREE	Property	23034
905	941	TWO	Property	23035
960	905	ONE	Property	23036
921	906	NINE	Property	23037
916	906	EIGHT	Property	23038
908	906	SEVEN	Property	23039
975	906	SIX	Property	23040
934	906	FIVE	Property	23041
906	924	FOUR	Property	23042
906	945	THREE	Property	23043
949	906	TWO	Property	23044
906	987	ONE	Property	23045
931	906	TEN	Property	23046
978	906	NINE	Property	23047
928	906	EIGHT	Property	23048
906	964	SEVEN	Property	23049
926	906	SIX	Property	23050
953	906	FIVE	Property	23051
969	906	FOUR	Property	23052
906	919	THREE	Property	23053
997	906	TWO	Property	23054
974	906	ONE	Property	23055
906	968	TEN	Property	23056
906	969	NINE	Property	23057
950	906	EIGHT	Property	23058
958	906	SEVEN	Property	23059
906	942	SIX	Property	23060
906	938	FIVE	Property	23061
906	979	FOUR	Property	23062
906	959	THREE	Property	23063
906	915	TWO	Property	23064
906	946	ONE	Property	23065
960	907	SIX	Property	23066
992	907	FIVE	Property	23067
907	960	FOUR	Property	23068
907	968	THREE	Property	23069
907	923	TWO	Property	23070
907	938	ONE	Property	23071
907	928	TEN	Property	23072
907	950	NINE	Property	23073
907	918	EIGHT	Property	23074
920	907	SEVEN	Property	23075
981	907	SIX	Property	23076
907	929	FIVE	Property	23077
907	991	FOUR	Property	23078
935	907	THREE	Property	23079
907	987	TWO	Property	23080
907	982	ONE	Property	23081
910	908	TWO	Property	23082
908	953	ONE	Property	23083
908	966	TEN	Property	23084
939	908	NINE	Property	23085
946	908	EIGHT	Property	23086
972	908	SEVEN	Property	23087
908	963	SIX	Property	23088
997	908	FIVE	Property	23089
908	969	FOUR	Property	23090
913	908	THREE	Property	23091
908	925	TWO	Property	23092
908	957	ONE	Property	23093
909	973	NINE	Property	23094
987	909	EIGHT	Property	23095
925	909	SEVEN	Property	23096
930	909	SIX	Property	23097
985	909	FIVE	Property	23098
950	909	FOUR	Property	23099
955	909	THREE	Property	23100
909	976	TWO	Property	23101
993	909	ONE	Property	23102
948	909	TEN	Property	23103
920	909	NINE	Property	23104
938	909	EIGHT	Property	23105
914	909	SEVEN	Property	23106
909	928	SIX	Property	23107
909	944	FIVE	Property	23108
909	951	FOUR	Property	23109
992	909	THREE	Property	23110
955	909	TWO	Property	23111
909	963	ONE	Property	23112
917	910	FIVE	Property	23113
954	910	FOUR	Property	23114
967	910	THREE	Property	23115
991	910	TWO	Property	23116
951	910	ONE	Property	23117
910	932	TEN	Property	23118
994	910	NINE	Property	23119
930	910	EIGHT	Property	23120
924	910	SEVEN	Property	23121
910	947	SIX	Property	23122
989	910	FIVE	Property	23123
919	910	FOUR	Property	23124
910	953	THREE	Property	23125
910	943	TWO	Property	23126
910	915	ONE	Property	23127
970	910	TEN	Property	23128
910	941	NINE	Property	23129
954	910	EIGHT	Property	23130
910	933	SEVEN	Property	23131
968	910	SIX	Property	23132
950	910	FIVE	Property	23133
910	939	FOUR	Property	23134
910	912	THREE	Property	23135
910	930	TWO	Property	23136
910	915	ONE	Property	23137
910	991	TEN	Property	23138
997	910	NINE	Property	23139
910	987	EIGHT	Property	23140
910	993	SEVEN	Property	23141
980	910	SIX	Property	23142
926	910	FIVE	Property	23143
960	910	FOUR	Property	23144
910	944	THREE	Property	23145
952	910	TWO	Property	23146
910	955	ONE	Property	23147
930	911	TEN	Property	23148
911	964	NINE	Property	23149
939	911	EIGHT	Property	23150
926	911	SEVEN	Property	23151
929	911	SIX	Property	23152
911	984	FIVE	Property	23153
991	911	FOUR	Property	23154
953	911	THREE	Property	23155
911	921	TWO	Property	23156
954	911	ONE	Property	23157
912	981	FOUR	Property	23158
923	912	THREE	Property	23159
912	954	TWO	Property	23160
912	956	ONE	Property	23161
980	912	TEN	Property	23162
948	912	NINE	Property	23163
912	964	EIGHT	Property	23164
974	912	SEVEN	Property	23165
912	950	SIX	Property	23166
965	912	FIVE	Property	23167
972	912	FOUR	Property	23168
912	975	THREE	Property	23169
912	943	TWO	Property	23170
912	921	ONE	Property	23171
946	912	TEN	Property	23172
953	912	NINE	Property	23173
931	912	EIGHT	Property	23174
964	912	SEVEN	Property	23175
912	950	SIX	Property	23176
964	912	FIVE	Property	23177
912	991	FOUR	Property	23178
912	925	THREE	Property	23179
912	916	TWO	Property	23180
912	980	ONE	Property	23181
912	957	TEN	Property	23182
912	980	NINE	Property	23183
961	912	EIGHT	Property	23184
991	912	SEVEN	Property	23185
958	912	SIX	Property	23186
912	950	FIVE	Property	23187
964	912	FOUR	Property	23188
957	912	THREE	Property	23189
912	951	TWO	Property	23190
966	912	ONE	Property	23191
944	912	TEN	Property	23192
912	928	NINE	Property	23193
919	912	EIGHT	Property	23194
912	940	SEVEN	Property	23195
966	912	SIX	Property	23196
987	912	FIVE	Property	23197
981	912	FOUR	Property	23198
912	919	THREE	Property	23199
912	973	TWO	Property	23200
912	981	ONE	Property	23201
913	981	FOUR	Property	23202
925	913	THREE	Property	23203
983	913	TWO	Property	23204
994	913	ONE	Property	23205
927	913	TEN	Property	23206
962	913	NINE	Property	23207
928	913	EIGHT	Property	23208
913	958	SEVEN	Property	23209
926	913	SIX	Property	23210
913	937	FIVE	Property	23211
928	913	FOUR	Property	23212
913	974	THREE	Property	23213
948	913	TWO	Property	23214
913	915	ONE	Property	23215
933	913	TEN	Property	23216
913	997	NINE	Property	23217
988	913	EIGHT	Property	23218
913	945	SEVEN	Property	23219
913	999	SIX	Property	23220
913	958	FIVE	Property	23221
963	913	FOUR	Property	23222
999	913	THREE	Property	23223
982	913	TWO	Property	23224
984	913	ONE	Property	23225
913	933	TEN	Property	23226
968	913	NINE	Property	23227
913	936	EIGHT	Property	23228
917	913	SEVEN	Property	23229
988	913	SIX	Property	23230
980	913	FIVE	Property	23231
963	913	FOUR	Property	23232
973	913	THREE	Property	23233
913	979	TWO	Property	23234
913	963	ONE	Property	23235
913	971	TEN	Property	23236
913	913	NINE	Property	23237
913	964	EIGHT	Property	23238
972	913	SEVEN	Property	23239
913	978	SIX	Property	23240
913	921	FIVE	Property	23241
913	983	FOUR	Property	23242
913	981	THREE	Property	23243
914	913	TWO	Property	23244
978	913	ONE	Property	23245
947	914	SIX	Property	23246
926	914	FIVE	Property	23247
948	914	FOUR	Property	23248
944	914	THREE	Property	23249
921	914	TWO	Property	23250
914	992	ONE	Property	23251
942	914	TEN	Property	23252
970	914	NINE	Property	23253
922	914	EIGHT	Property	23254
914	977	SEVEN	Property	23255
914	985	SIX	Property	23256
991	914	FIVE	Property	23257
914	948	FOUR	Property	23258
914	927	THREE	Property	23259
917	914	TWO	Property	23260
948	914	ONE	Property	23261
915	955	EIGHT	Property	23262
915	988	SEVEN	Property	23263
915	971	SIX	Property	23264
961	915	FIVE	Property	23265
915	952	FOUR	Property	23266
932	915	THREE	Property	23267
999	915	TWO	Property	23268
915	953	ONE	Property	23269
943	915	TEN	Property	23270
915	970	NINE	Property	23271
915	927	EIGHT	Property	23272
915	979	SEVEN	Property	23273
995	915	SIX	Property	23274
939	915	FIVE	Property	23275
915	919	FOUR	Property	23276
915	997	THREE	Property	23277
950	915	TWO	Property	23278
991	915	ONE	Property	23279
922	916	FIVE	Property	23280
916	943	FOUR	Property	23281
987	916	THREE	Property	23282
916	946	TWO	Property	23283
916	950	ONE	Property	23284
955	916	TEN	Property	23285
916	987	NINE	Property	23286
916	953	EIGHT	Property	23287
916	921	SEVEN	Property	23288
981	916	SIX	Property	23289
927	916	FIVE	Property	23290
916	960	FOUR	Property	23291
917	916	THREE	Property	23292
916	948	TWO	Property	23293
966	916	ONE	Property	23294
969	916	TEN	Property	23295
958	916	NINE	Property	23296
916	956	EIGHT	Property	23297
916	936	SEVEN	Property	23298
992	916	SIX	Property	23299
967	916	FIVE	Property	23300
916	953	FOUR	Property	23301
975	916	THREE	Property	23302
938	916	TWO	Property	23303
916	963	ONE	Property	23304
916	967	TEN	Property	23305
916	917	NINE	Property	23306
916	944	EIGHT	Property	23307
916	947	SEVEN	Property	23308
953	916	SIX	Property	23309
916	929	FIVE	Property	23310
916	942	FOUR	Property	23311
916	920	THREE	Property	23312
916	939	TWO	Property	23313
994	916	ONE	Property	23314
956	917	NINE	Property	23315
917	960	EIGHT	Property	23316
917	945	SEVEN	Property	23317
944	917	SIX	Property	23318
917	944	FIVE	Property	23319
917	968	FOUR	Property	23320
917	990	THREE	Property	23321
953	917	TWO	Property	23322
949	917	ONE	Property	23323
982	917	TEN	Property	23324
953	917	NINE	Property	23325
955	917	EIGHT	Property	23326
917	996	SEVEN	Property	23327
975	917	SIX	Property	23328
940	917	FIVE	Property	23329
930	917	FOUR	Property	23330
930	917	THREE	Property	23331
931	917	TWO	Property	23332
917	957	ONE	Property	23333
918	918	FIVE	Property	23334
918	919	FOUR	Property	23335
922	918	THREE	Property	23336
940	918	TWO	Property	23337
988	918	ONE	Property	23338
918	964	TEN	Property	23339
918	936	NINE	Property	23340
918	964	EIGHT	Property	23341
918	999	SEVEN	Property	23342
965	918	SIX	Property	23343
918	975	FIVE	Property	23344
950	918	FOUR	Property	23345
918	929	THREE	Property	23346
971	918	TWO	Property	23347
918	995	ONE	Property	23348
938	918	TEN	Property	23349
918	977	NINE	Property	23350
918	959	EIGHT	Property	23351
973	918	SEVEN	Property	23352
993	918	SIX	Property	23353
918	939	FIVE	Property	23354
940	918	FOUR	Property	23355
956	918	THREE	Property	23356
918	918	TWO	Property	23357
918	952	ONE	Property	23358
918	925	TEN	Property	23359
918	994	NINE	Property	23360
933	918	EIGHT	Property	23361
950	918	SEVEN	Property	23362
918	935	SIX	Property	23363
918	924	FIVE	Property	23364
991	918	FOUR	Property	23365
918	985	THREE	Property	23366
918	919	TWO	Property	23367
918	989	ONE	Property	23368
981	919	SEVEN	Property	23369
919	956	SIX	Property	23370
994	919	FIVE	Property	23371
961	919	FOUR	Property	23372
919	972	THREE	Property	23373
919	968	TWO	Property	23374
919	919	ONE	Property	23375
919	975	TEN	Property	23376
919	954	NINE	Property	23377
919	958	EIGHT	Property	23378
919	971	SEVEN	Property	23379
946	919	SIX	Property	23380
919	998	FIVE	Property	23381
919	919	FOUR	Property	23382
919	989	THREE	Property	23383
930	919	TWO	Property	23384
930	919	ONE	Property	23385
970	919	TEN	Property	23386
919	981	NINE	Property	23387
972	919	EIGHT	Property	23388
944	919	SEVEN	Property	23389
919	952	SIX	Property	23390
919	966	FIVE	Property	23391
919	940	FOUR	Property	23392
968	919	THREE	Property	23393
919	940	TWO	Property	23394
993	919	ONE	Property	23395
950	920	FIVE	Property	23396
974	920	FOUR	Property	23397
982	920	THREE	Property	23398
976	920	TWO	Property	23399
988	920	ONE	Property	23400
920	993	TEN	Property	23401
998	920	NINE	Property	23402
924	920	EIGHT	Property	23403
922	920	SEVEN	Property	23404
920	981	SIX	Property	23405
955	920	FIVE	Property	23406
920	927	FOUR	Property	23407
920	968	THREE	Property	23408
920	938	TWO	Property	23409
920	929	ONE	Property	23410
998	920	TEN	Property	23411
999	920	NINE	Property	23412
968	920	EIGHT	Property	23413
920	991	SEVEN	Property	23414
952	920	SIX	Property	23415
963	920	FIVE	Property	23416
981	920	FOUR	Property	23417
934	920	THREE	Property	23418
934	920	TWO	Property	23419
961	920	ONE	Property	23420
920	941	TEN	Property	23421
920	942	NINE	Property	23422
954	920	EIGHT	Property	23423
944	920	SEVEN	Property	23424
920	970	SIX	Property	23425
957	920	FIVE	Property	23426
920	969	FOUR	Property	23427
920	938	THREE	Property	23428
920	971	TWO	Property	23429
920	993	ONE	Property	23430
921	974	FOUR	Property	23431
987	921	THREE	Property	23432
921	955	TWO	Property	23433
921	947	ONE	Property	23434
921	934	TEN	Property	23435
930	921	NINE	Property	23436
921	954	EIGHT	Property	23437
952	921	SEVEN	Property	23438
973	921	SIX	Property	23439
981	921	FIVE	Property	23440
956	921	FOUR	Property	23441
921	952	THREE	Property	23442
921	991	TWO	Property	23443
921	945	ONE	Property	23444
965	921	TEN	Property	23445
944	921	NINE	Property	23446
958	921	EIGHT	Property	23447
944	921	SEVEN	Property	23448
921	945	SIX	Property	23449
921	934	FIVE	Property	23450
921	983	FOUR	Property	23451
921	941	THREE	Property	23452
981	921	TWO	Property	23453
942	921	ONE	Property	23454
921	996	TEN	Property	23455
921	949	NINE	Property	23456
933	921	EIGHT	Property	23457
921	989	SEVEN	Property	23458
975	921	SIX	Property	23459
941	921	FIVE	Property	23460
930	921	FOUR	Property	23461
921	974	THREE	Property	23462
921	934	TWO	Property	23463
999	921	ONE	Property	23464
988	922	SEVEN	Property	23465
995	922	SIX	Property	23466
922	925	FIVE	Property	23467
929	922	FOUR	Property	23468
989	922	THREE	Property	23469
922	965	TWO	Property	23470
938	922	ONE	Property	23471
922	966	TEN	Property	23472
922	979	NINE	Property	23473
922	981	EIGHT	Property	23474
951	922	SEVEN	Property	23475
966	922	SIX	Property	23476
999	922	FIVE	Property	23477
951	922	FOUR	Property	23478
999	922	THREE	Property	23479
997	922	TWO	Property	23480
922	962	ONE	Property	23481
968	922	TEN	Property	23482
950	922	NINE	Property	23483
971	922	EIGHT	Property	23484
944	922	SEVEN	Property	23485
922	942	SIX	Property	23486
922	976	FIVE	Property	23487
922	986	FOUR	Property	23488
922	960	THREE	Property	23489
922	963	TWO	Property	23490
922	973	ONE	Property	23491
922	999	TEN	Property	23492
922	994	NINE	Property	23493
980	922	EIGHT	Property	23494
959	922	SEVEN	Property	23495
963	922	SIX	Property	23496
922	966	FIVE	Property	23497
922	938	FOUR	Property	23498
925	922	THREE	Property	23499
972	922	TWO	Property	23500
959	922	ONE	Property	23501
956	923	NINE	Property	23502
965	923	EIGHT	Property	23503
923	941	SEVEN	Property	23504
923	949	SIX	Property	23505
932	923	FIVE	Property	23506
923	964	FOUR	Property	23507
949	923	THREE	Property	23508
923	990	TWO	Property	23509
923	950	ONE	Property	23510
981	923	TEN	Property	23511
923	980	NINE	Property	23512
923	938	EIGHT	Property	23513
923	978	SEVEN	Property	23514
970	923	SIX	Property	23515
999	923	FIVE	Property	23516
955	923	FOUR	Property	23517
923	994	THREE	Property	23518
977	923	TWO	Property	23519
925	923	ONE	Property	23520
995	923	TEN	Property	23521
923	938	NINE	Property	23522
931	923	EIGHT	Property	23523
923	968	SEVEN	Property	23524
923	974	SIX	Property	23525
945	923	FIVE	Property	23526
995	923	FOUR	Property	23527
975	923	THREE	Property	23528
982	923	TWO	Property	23529
923	995	ONE	Property	23530
930	924	TEN	Property	23531
924	930	NINE	Property	23532
924	977	EIGHT	Property	23533
938	924	SEVEN	Property	23534
940	924	SIX	Property	23535
982	924	FIVE	Property	23536
954	924	FOUR	Property	23537
937	924	THREE	Property	23538
998	924	TWO	Property	23539
924	964	ONE	Property	23540
924	989	TEN	Property	23541
985	924	NINE	Property	23542
952	924	EIGHT	Property	23543
984	924	SEVEN	Property	23544
924	949	SIX	Property	23545
974	924	FIVE	Property	23546
927	924	FOUR	Property	23547
932	924	THREE	Property	23548
924	993	TWO	Property	23549
954	924	ONE	Property	23550
981	924	TEN	Property	23551
924	941	NINE	Property	23552
987	924	EIGHT	Property	23553
924	962	SEVEN	Property	23554
924	974	SIX	Property	23555
977	924	FIVE	Property	23556
924	973	FOUR	Property	23557
